person_age,person_emp_length,loan_int_rate,loan_percent_income,cb_person_default_on_file,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_status,has_credit_history
28,4.0,10.75,0.17,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
27,4.0,7.9,0.43,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
34,0.0,10.99,0.27,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1
28,3.0,7.9,0.29,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
29,0.0,11.14,0.38,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1
27,11.0,7.9,0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
35,1.0,9.91,0.24,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
35,3.0,18.62,0.27,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
27,0.0,14.42,0.68,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1
27,5.0,10.99,0.5,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
29,9.0,10.99,0.23,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1
31,2.0,15.96,0.21,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
27,4.0,15.99,0.45,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
34,3.0,10.25,0.63,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
27,3.0,15.7,0.53,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
33,11.0,9.99,0.52,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
27,2.0,10.59,0.52,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
28,2.0,13.11,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
32,9.0,11.86,0.47,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
30,13.0,10.74,0.46,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
29,9.0,13.61,0.52,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
30,5.0,15.65,0.46,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
27,11.0,11.36,0.51,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
28,0.0,9.63,0.5,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
30,3.0,11.36,0.44,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
31,4.0,8.9,0.42,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
28,3.0,13.49,0.42,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
27,11.0,10.99,0.42,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
28,9.0,9.91,0.41,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
28,4.0,11.36,0.4,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
32,3.0,10.25,0.4,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
30,2.0,10.38,0.38,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
30,15.0,10.99,0.38,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
31,15.0,7.51,0.38,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
29,4.0,11.48,0.38,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
30,6.0,14.09,0.36,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
32,4.0,15.95,0.36,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
27,11.0,11.71,0.36,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
33,0.0,14.79,0.14,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
32,11.0,15.2,0.39,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
29,3.0,14.83,0.36,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
30,5.0,16.32,0.35,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
27,9.0,10.75,0.35,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
31,2.0,17.19,0.37,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
32,16.0,10.38,0.34,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
29,2.0,15.95,0.36,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
30,9.0,15.2,0.33,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
34,9.0,10.38,0.33,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
35,2.0,10.37,0.39,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
27,5.0,13.75,0.36,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
30,0.0,9.99,0.33,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
30,7.0,10.75,0.32,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
30,4.0,15.31,0.32,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
31,10.0,10.75,0.32,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
27,3.0,15.95,0.35,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
32,2.0,10.99,0.31,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
35,19.0,14.09,0.31,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
33,0.0,11.86,0.31,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
32,1.0,12.87,0.31,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
30,2.0,10.62,0.07,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
30,0.0,14.96,0.64,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1
30,0.0,14.96,0.35,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
28,7.0,15.95,0.3,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
31,5.0,10.75,0.29,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
31,0.0,11.89,0.29,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
30,3.0,12.21,0.29,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
28,2.0,12.42,0.29,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
32,2.0,9.99,0.28,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
32,7.0,15.58,0.28,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
29,5.0,7.51,0.33,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
28,0.0,15.31,0.32,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
34,11.0,11.36,0.27,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
31,3.0,16.89,0.13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
29,7.0,14.96,0.27,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
30,3.0,10.99,0.26,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
27,11.0,16.77,0.26,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
29,4.0,10.37,0.26,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
31,1.0,16.0,0.29,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
29,9.0,14.46,0.28,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
33,1.0,11.66,0.25,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
28,0.0,15.37,0.27,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1
35,3.0,9.32,0.25,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1
30,1.0,15.27,0.28,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
30,2.0,9.62,0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
35,0.0,12.84,0.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
27,1.0,12.73,0.24,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
29,13.0,14.83,0.24,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
27,1.0,16.89,0.26,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
35,9.0,13.49,0.23,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1
31,1.0,8.9,0.26,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
34,1.0,7.49,0.24,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
32,14.0,16.63,0.24,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
33,1.0,7.49,0.38,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
33,9.0,11.36,0.21,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1
28,0.0,14.61,0.23,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
33,5.0,11.36,0.2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1
30,4.0,5.79,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
29,1.0,15.31,0.22,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
30,3.0,15.7,0.21,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
27,0.0,7.74,0.41,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1
30,4.0,15.21,0.19,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
35,2.0,17.19,0.2,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
28,11.0,13.11,0.18,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
33,7.0,15.58,0.18,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
29,3.0,7.9,0.19,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
30,2.0,5.42,0.45,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
31,0.0,13.24,0.18,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
33,0.0,7.14,0.38,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
31,5.0,15.37,0.18,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
27,1.0,15.31,0.36,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
28,5.0,17.04,0.13,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
29,11.0,16.77,0.06,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
33,4.0,5.99,0.18,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1
31,4.0,14.72,0.14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
28,12.0,18.36,0.32,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
30,1.0,11.12,0.76,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
30,3.0,12.61,0.67,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
34,0.0,13.72,0.1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
27,7.0,15.31,0.33,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
28,4.0,13.98,0.3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
28,5.0,9.88,0.3,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1
30,4.0,15.65,0.23,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
31,1.0,12.53,0.2,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
29,0.0,16.0,0.22,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
29,10.0,16.7,0.19,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
32,0.0,14.84,0.19,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
31,2.0,15.31,0.2,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
27,11.0,14.59,0.19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
30,0.0,13.48,0.12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1
27,0.0,17.14,0.51,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
35,2.0,15.2,0.49,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
28,12.0,10.75,0.41,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
28,2.0,8.63,0.09,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
28,1.0,16.45,0.44,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
35,4.0,16.29,0.23,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
31,1.0,14.74,0.14,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
30,4.0,7.9,0.37,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
27,4.0,7.49,0.15,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
31,0.0,17.43,0.4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
28,5.0,7.49,0.36,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
27,4.0,7.9,0.28,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1
29,4.0,7.66,0.33,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
27,3.0,14.96,0.33,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
28,0.0,13.85,0.33,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
30,6.0,10.99,0.12,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
27,9.0,10.99,0.32,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
27,4.0,10.99,0.31,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
35,1.0,13.92,0.3,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
32,4.0,7.9,0.28,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
28,7.0,10.99,0.28,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
30,3.0,11.49,0.27,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
31,3.0,13.67,0.25,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
30,1.0,16.82,0.28,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
35,1.0,12.69,0.24,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
28,12.0,16.69,0.23,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
35,6.0,9.25,0.23,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
30,1.0,13.11,0.23,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1
29,4.0,18.39,0.22,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
29,3.0,16.77,0.19,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
31,13.0,9.25,0.19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
27,0.0,7.88,0.11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
32,0.0,7.88,0.26,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
31,0.0,15.65,0.17,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
28,5.0,16.29,0.32,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
29,2.0,11.12,0.59,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
34,4.0,11.36,0.52,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
28,5.0,14.72,0.4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
28,2.0,13.57,0.35,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
29,5.0,11.36,0.3,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
29,0.0,11.58,0.26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
28,3.0,10.51,0.31,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
30,2.0,12.18,0.32,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
29,13.0,6.54,0.25,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
31,5.0,12.18,0.21,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
27,0.0,13.49,0.44,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
35,0.0,6.54,0.46,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
29,1.0,14.46,0.49,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
34,10.0,7.49,0.33,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
28,2.0,14.96,0.48,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
34,0.0,13.48,0.57,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
35,3.0,12.99,0.33,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
32,0.0,12.69,0.31,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
29,1.0,13.67,0.38,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
30,5.0,10.62,0.29,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
31,1.0,13.67,0.32,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
27,2.0,15.58,0.41,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1
28,0.0,9.76,0.28,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
31,6.0,11.58,0.26,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
28,6.0,12.69,0.24,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
35,19.0,15.62,0.36,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
27,3.0,16.77,0.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
29,7.0,7.49,0.31,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
28,13.0,6.91,0.26,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
33,6.0,18.64,0.27,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
31,7.0,19.03,0.18,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
30,0.0,6.91,0.28,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
30,14.0,10.62,0.16,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
33,2.0,11.99,0.31,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
35,3.0,19.41,0.53,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
33,12.0,10.99,0.44,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
33,2.0,16.29,0.37,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
30,2.0,13.61,0.25,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1
31,3.0,10.37,0.32,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
28,7.0,12.69,0.31,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
28,2.0,18.58,0.29,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
31,6.0,11.99,0.29,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
29,3.0,10.99,0.26,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
28,12.0,14.54,0.23,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
33,0.0,11.71,0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
29,13.0,12.42,0.23,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
28,1.0,15.31,0.21,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
29,6.0,10.65,0.18,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
34,0.0,18.79,0.15,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
31,2.0,11.03,0.63,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
35,5.0,12.53,0.5,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
28,11.0,16.82,0.35,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
35,0.0,14.61,0.38,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
33,0.0,6.54,0.41,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
29,8.0,11.49,0.28,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
31,2.0,14.74,0.67,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
27,7.0,17.58,0.33,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
32,12.0,13.11,0.51,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
27,11.0,6.91,0.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
31,1.0,13.57,0.48,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
32,2.0,16.77,0.55,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
30,3.0,11.86,0.44,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
30,14.0,6.99,0.19,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
35,1.0,7.66,0.28,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
31,3.0,5.42,0.32,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
29,1.0,5.79,0.25,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
30,4.0,13.49,0.4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
27,5.0,10.99,0.4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
28,0.0,16.77,0.5,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
31,3.0,11.83,0.25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
29,13.0,15.31,0.38,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
31,5.0,11.83,0.25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
28,0.0,8.59,0.25,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
30,2.0,10.37,0.38,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
33,0.0,13.04,0.38,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
28,2.0,7.9,0.37,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
32,8.0,11.11,0.37,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
27,2.0,10.99,0.37,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
35,12.0,6.62,0.36,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
27,3.0,13.48,0.36,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
32,2.0,11.83,0.36,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
27,5.0,12.18,0.36,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
28,12.0,11.71,0.35,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
33,1.0,12.53,0.35,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
28,2.0,15.65,0.39,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
29,0.0,9.91,0.34,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
30,3.0,14.72,0.34,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
31,14.0,7.51,0.34,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
28,12.0,10.99,0.33,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
30,4.0,14.84,0.37,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
27,1.0,10.99,0.33,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
27,2.0,16.0,0.37,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
27,0.0,12.21,0.33,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
27,11.0,10.51,0.33,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
34,6.0,13.06,0.16,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
28,4.0,7.88,0.1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
28,7.0,18.25,0.36,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1
28,0.0,18.62,0.36,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
31,0.0,11.03,0.54,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
31,4.0,6.76,0.05,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
33,0.0,14.84,0.3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
28,4.0,14.61,0.32,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
